Account_id,Name,Timestamp,Credit/Debit,Amount
1201861,4<T,21/09/2014,C,$41 
1201862,0Q;,13/10/2014,D,$35 
1201863,=R=,18/03/2013,C,$40 
1201864,D-M,22/04/2013,D,$31 
1201865,47I,11/12/2014,C,$33 
1201866,#NAME?,01/05/2014,C,$4 
1201867,#NAME?,17/10/2012,C,$5 
1201868,4YU,02/11/2013,D,$34 
1201869,<8S,12/04/2012,C,$22 
1201870,@=Y,11/10/2014,C,$48 
1201871,;L>,14/08/2013,D,$34 
1201872,1U=,16/01/2014,C,$30 
1201873,.LE,11/01/2013,D,$33 
1201874,87/,24/03/2014,C,$34 
1201875,:7R,23/10/2014,C,$10 
1201876,D?<,23/08/2014,C,$36 
1201877,GGX,01/12/2012,D,$46 
1201878,82;,11/07/2014,D,$23 
1201879,GNH,23/11/2013,C,$11 
1201880,IY.,21/07/2012,D,$3 
1201881,AF.,22/07/2013,C,$10 
1201882,JE5,08/12/2014,C,$23 
1201883,DXZ,26/09/2014,D,$48 
1201884,1A-,16/05/2012,C,$45 
1201885,ATM,06/10/2014,D,$29 
1201886,N15,14/03/2014,C,$30 
1201887,6<Y,25/04/2013,C,$5 
1201888,W9=,05/10/2013,C,$15 
1201889,/A>,22/11/2012,D,$18 
1201890,2@?,27/10/2012,C,$50 
1201891,/8Q,15/09/2013,C,$47 
1201892,VZP,19/07/2014,D,$1 
1201893,R0G,09/04/2013,C,$31 
1201894,:.6,27/11/2014,D,$8 
1201895,DT9,23/08/2014,C,$22 
1201896,9/.,05/03/2012,C,$36 
1201897,:?Y,02/12/2012,C,$8 
1201898,M9@,16/12/2012,D,$7 
1201899,;CN,28/02/2012,D,$50 
1201900,ONS,01/08/2014,C,$24 
1201901,#NAME?,05/12/2013,D,$47 
1201902,6.A,24/03/2013,C,$18 
1201903,L36,27/06/2012,C,$49 
1201904,.DV,02/09/2013,D,$29 
1201905,F0V,21/11/2014,C,$21 
1201906,V8V,23/07/2012,D,$27 
1201907,7U2,10/03/2014,C,$10 
1201908,CUR,14/12/2013,C,$1 
1201909,R</,16/04/2013,C,$18 
1201910,8P5,21/02/2013,D,$9 
1201911,Q7D,27/01/2014,C,$14 
1201912,T9G,22/05/2014,C,$13 
1201913,P=7,26/01/2014,D,$20 
1201914,PXX,07/11/2014,C,$16 
1201915,02-,10/04/2013,D,$13 
1201916,BN>,16/08/2012,C,$37 
1201917,UTD,16/06/2012,C,$20 
1201918,GW8,04/01/2012,C,$42 
1201919,ZZ?,16/12/2013,D,$34 
1201920,TO/,16/02/2013,D,$15 
1201921,B3B,28/06/2012,C,$9 
1201922,JF6,20/02/2014,D,$44 
1201923,KIA,07/04/2014,C,$24 
1201924,47T,27/04/2013,C,$21 
1201925,>:P,10/02/2014,D,$7 
1201926,SS8,20/01/2012,C,$4 
1201927,=3N,22/01/2013,D,$24 
1201928,MC.,27/11/2014,C,$34 
1201929,0M1,09/06/2012,C,$33 
1201930,GM3,02/08/2013,C,$7 
1201931,/>=,25/02/2012,D,$17 
1201932,NG2,10/08/2013,C,$6 
1201933,7HC,04/08/2012,C,$33 
1201934,9,17/08/2014,D,$33 
1201935,<41,26/03/2014,C,$42 
1201936,HD=,03/01/2012,D,$16 
1201937,;UJ,27/11/2013,C,$4 
1201938,<PZ,04/06/2013,C,$16 
1201939,8?F,24/10/2012,C,$41 
1201940,1O>,17/01/2012,D,$33 
1201941,2CL,17/03/2013,D,$33 
1201942,:;V,13/02/2014,C,$35 
1201943,4F0,13/01/2014,D,$13 
1201944,R2F,05/05/2012,C,$41 
1201945,UXW,28/11/2013,C,$29 
1201946,JHQ,01/08/2013,D,$17 
1201947,16N,19/08/2014,C,$16 
1201948,NJ1,03/12/2014,D,$50 
1201949,E/7,10/05/2014,C,$15 
1201950,YQS,27/05/2013,C,$2 
1201951,==9,11/06/2014,C,$31 
1201952,CBV,06/12/2014,D,$49 
1201953,.AH,02/05/2013,C,$5 
1201954,?LY,28/03/2012,C,$43 
1201955,N0?,01/09/2013,D,$24 
1201956,JT9,01/09/2014,C,$5 
1201957,FAZ,21/04/2012,D,$43 
1201958,0WA,22/02/2013,C,$9 
1201959,XMG,17/12/2014,C,$33 
1201960,NH.,24/05/2013,C,$13 
1201961,PL?,26/09/2013,D,$43 
1201962,39,02/04/2014,D,$28 
1201963,=?Z,19/10/2012,C,$25 
1201964,@T3,23/11/2014,D,$8 
1201965,EHI,05/09/2012,C,$16 
1201966,TZ:,01/07/2013,C,$23 
1201967,.AR,15/08/2012,D,$14 
1201968,>AZ,13/12/2014,C,$29 
1201969,ZHY,08/06/2013,D,$17 
1201970,63M,14/06/2014,C,$37 
1201971,ZH/,26/09/2014,C,$43 
1201972,LMI,16/07/2012,C,$18 
1201973,;YZ,18/12/2013,D,$34 
1201974,UBP,21/05/2014,C,$24 
1201975,2-R,27/09/2012,C,$49 
1201976,0-G,21/09/2013,D,$32 
1201977,7L9,07/09/2013,C,$3 
1201978,DYK,15/04/2012,D,$26 
1201979,1EF,13/06/2013,C,$48 
1201980,;MZ,11/06/2014,C,$44 
1201981,L/A,10/05/2014,C,$23 
1201982,GY3,05/02/2013,D,$26 
1201983,UUG,19/04/2013,D,$12 
1201984,<;D,20/04/2014,C,$34 
1201985,C6O,19/03/2012,D,$7 
1201986,XF2,22/07/2012,C,$44 
1201987,H<A,22/03/2012,C,$16 
1201988,VGU,14/08/2014,D,$13 
1201989,1:I,26/10/2014,C,$20 
1201990,H3.,11/08/2012,D,$1 
1201991,E@1,08/02/2013,C,$32 
1201992,PSE,20/01/2013,C,$34 
1201993,CG3,05/10/2012,C,$15 
1201994,XZW,22/06/2013,D,$19 
1201995,F?2,06/05/2012,C,$41 
1201996,JNU,03/02/2012,C,$10 
1201997,3L=,12/09/2012,D,$10 
1201998,H-S,18/11/2013,C,$27 
1201999,NJB,04/12/2013,D,$29 
1202000,U7J,14/05/2012,C,$31 
1202001,H./,06/05/2013,C,$26 
1202002,WIS,02/11/2013,C,$5 
1202003,PRU,08/12/2012,D,$31 
1202004,I<T,10/04/2014,D,$31 
1202005,GDK,14/07/2012,C,$26 
1202006,F1I,14/12/2013,D,$43 
1202007,>6N,05/11/2012,C,$49 
1202008,S<Y,06/10/2012,C,$22 
1202009,O?T,22/02/2012,D,$48 
1202010,MLV,08/07/2013,C,$22 
1202011,:YW,05/01/2014,D,$12 
1202012,YP0,10/02/2014,C,$33 
1202013,?L@,23/08/2014,C,$17 
1202014,D-C,14/03/2014,C,$29 
1202015,C6;,23/02/2013,D,$7 
1202016,6LQ,08/11/2014,C,$5 
1202017,3YQ,21/05/2014,C,$50 
1202018,2.@,18/07/2014,D,$50 
1202019,-Q=,18/02/2014,C,$26 
1202020,ZA<,16/09/2014,D,$42 
1202021,JLY,19/03/2014,C,$21 
1202022,:WV,18/06/2012,C,$23 
1202023,LT-,03/01/2012,C,$35 
1202024,J.O,20/06/2012,D,$39 
1202025,S4>,25/07/2013,D,$25 
1202026,A;D,08/11/2013,C,$20 
1202027,SI=,21/05/2014,D,$38 
1202028,1.F,17/06/2014,C,$14 
1202029,Q4L,06/07/2013,C,$44 
1202030,K6K,01/08/2013,D,$36 
1202031,LGW,13/04/2014,C,$19 
1202032,WO2,12/08/2012,D,$8 
1202033,/?C,15/02/2012,C,$12 
1202034,HMD,13/02/2013,C,$14 
1202035,97/,09/01/2012,C,$3 
1202036,4FQ,15/12/2013,D,$9 
1202037,RY.,02/07/2012,C,$39 
1202038,X76,13/04/2014,C,$12 
1202039,BQ3,01/08/2014,D,$9 
1202040,47G,07/01/2013,C,$40 
1202041,P=L,19/09/2012,D,$21 
1202042,=>@,11/04/2013,C,$39 
1202043,Y>T,10/09/2012,C,$35 
1202044,SU1,08/08/2013,C,$15 
1202045,OGB,07/02/2012,D,$32 
1202046,MLI,22/12/2012,D,$5 
1202047,7ED,11/03/2013,C,$49 
1202048,0O9,27/02/2012,D,$38 
1202049,DS?,18/04/2012,C,$30 
1202050,:UF,23/04/2012,C,$25 
1202051,>JF,05/01/2012,D,$6 
1202052,G@;,22/04/2012,C,$10 
1202053,UY>,06/04/2013,D,$15 
1202054,ZR<,04/05/2012,C,$19 
1202055,-5;,08/01/2014,C,$42 
1202056,4JM,11/04/2012,C,$38 
1202057,R;R,25/09/2014,D,$43 
1202058,O/1,28/07/2012,C,$23 
1202059,:;B,23/06/2012,C,$26 
1202060,22C,25/12/2013,D,$49 
1202061,QM:,16/10/2013,C,$8 
1202062,6=I,17/01/2013,D,$46 
1202063,VIZ,11/08/2012,C,$4 
1202064,2=O,26/07/2013,C,$27 
1202065,EJO,05/04/2013,C,$44 
1202066,JTF,04/06/2013,D,$40 
1202067,PN<,26/05/2013,D,$3 
1202068,KXW,06/04/2012,C,$18 
1202069,P6Y,16/11/2012,D,$50 
1202070,>.>,27/10/2012,C,$21 
1202071,AE8,01/12/2012,C,$7 
1202072,5,27/02/2014,D,$31 
1202073,6AC,23/12/2013,C,$2 
1202074,H:/,12/12/2013,D,$41 
1202075,;8?,16/02/2014,C,$19 
1202076,/7/,25/06/2013,C,$12 
1202077,0-5,07/01/2012,C,$41 
1202078,DS:,10/01/2012,D,$35 
1202079,O>4,13/06/2012,C,$48 
1202080,.5Y,05/11/2012,C,$24 
1202081,B8G,06/04/2012,D,$37 
1202082,8UT,01/05/2012,C,$44 
1202083,<OC,20/02/2013,D,$41 
1202084,K?D,26/05/2013,C,$48 
1202085,R?=,21/10/2013,C,$37 
1202086,J7H,16/12/2013,C,$47 
1202087,RZL,25/01/2014,D,$46 
1202088,V04,01/03/2014,D,$31 
1202089,>9M,27/07/2013,C,$21 
1202090,KYY,03/02/2013,D,$22 
1202091,K5N,14/12/2013,C,$8 
1202092,HJG,27/12/2014,C,$11 
1202093,7/L,20/06/2012,D,$33 
1202094,<<T,18/03/2013,C,$49 
1202095,OSZ,10/06/2013,D,$35 
1202096,CN9,06/04/2012,C,$35 
1202097,R@K,18/01/2012,C,$45 
1202098,3H:,20/09/2014,C,$40 
1202099,K7T,22/11/2013,D,$24 
1202100,6-;,04/10/2014,C,$1 
1202101,F@3,25/06/2013,C,$42 
1202102,I6:,07/06/2013,D,$18 
1202103,0,18/03/2012,C,$38 
1202104,Y.0,12/06/2014,D,$34 
1202105,XAK,09/10/2013,C,$49 
1202106,.T-,14/05/2013,C,$10 
1202107,E9E,25/11/2014,C,$19 
1202108,LN2,04/06/2013,D,$21 
1202109,Y9<,15/05/2014,D,$4 
1202110,02L,24/02/2014,C,$47 
1202111,NZZ,10/05/2014,D,$35 
1202112,T2E,24/06/2013,C,$37 
1202113,NS/,24/05/2012,C,$37 
1202114,4YB,19/05/2013,D,$25 
1202115,?HG,27/02/2012,C,$14 
1202116,IQD,11/02/2012,D,$19 
1202117,-:;,18/11/2014,C,$1 
1202118,M02,23/01/2014,C,$33 
1202119,JVC,20/10/2012,C,$48 
1202120,H?J,27/10/2014,D,$5 
1202121,V82,16/04/2014,C,$14 
1202122,KR8,06/12/2012,C,$1 
1202123,QJ5,25/01/2014,D,$27 
1202124,BK?,18/08/2013,C,$50 
1202125,AN6,09/12/2012,D,$17 
1202126,W6-,04/08/2012,C,$13 
1202127,@8R,18/04/2013,C,$23 
1202128,5IO,03/11/2012,C,$5 
1202129,KBT,11/04/2014,D,$46 
1202130,IS=,19/08/2013,D,$11 
1202131,RPT,21/06/2013,C,$7 
1202132,2LT,04/11/2014,D,$26 
1202133,09:00,14/09/2014,C,$20 
1202134,>EW,21/07/2013,C,$44 
1202135,TVW,26/08/2012,D,$9 
1202136,FWQ,25/08/2012,C,$4 
1202137,961,20/09/2012,D,$1 
1202138,S>S,02/10/2014,C,$41 
1202139,?/B,23/11/2013,C,$16 
1202140,-2W,18/03/2013,C,$21 
1202141,0U>,27/07/2014,D,$6 
1202142,JF/,02/02/2014,C,$23 
1202143,>/A,03/04/2013,C,$36 
1202144,U/@,19/05/2012,D,$45 
1202145,/MW,11/02/2013,C,$40 
1202146,#NAME?,13/04/2014,D,$48 
1202147,<CL,07/05/2014,C,$15 
1202148,4QK,23/01/2013,C,$10 
1202149,C34,03/12/2013,C,$29 
1202150,?G5,07/04/2014,D,$16 
1202151,RFN,01/12/2013,D,$10 
1202152,;6F,23/08/2013,C,$4 
1202153,W9.,04/10/2013,D,$15 
1202154,7:A,15/05/2012,C,$22 
1202155,NO:,17/05/2012,C,$9 
1202156,LQG,06/03/2013,D,$6 
1202157,ZGS,05/03/2012,C,$2 
1202158,@V3,06/02/2012,D,$48 
1202159,U@K,23/03/2013,C,$25 
1202160,1RU,12/07/2013,C,$30 
1202161,MRX,26/05/2013,C,$46 
1202162,N?8,02/12/2013,D,$37 
1202163,:H/,06/10/2014,C,$32 
1202164,52I,06/05/2013,C,$34 
1202165,QYF,25/05/2013,D,$15 
1202166,GXG,24/05/2014,C,$24 
1202167,T6A,08/01/2013,D,$11 
1202168,2Y7,18/06/2012,C,$39 
1202169,5EZ,01/12/2012,C,$3 
1202170,:P?,08/11/2012,C,$19 
1202171,NYM,06/09/2013,D,$43 
1202172,>/T,17/09/2012,D,$41 
1202173,X<2,17/06/2013,C,$30 
1202174,6-E,28/02/2014,D,$17 
1202175,CXS,21/10/2013,C,$25 
1202176,HQY,10/08/2014,C,$4 
1202177,1.6,08/05/2013,D,$32 
1202178,5NQ,16/01/2012,C,$34 
1202179,:.C,23/03/2014,D,$46 
1202180,N5R,16/06/2014,C,$42 
1202181,1WI,09/02/2014,C,$9 
1202182,DE6,05/01/2014,C,$29 
1202183,:S.,03/10/2013,D,$48 
1202184,DHK,15/05/2013,C,$47 
1202185,T0?,10/06/2013,C,$38 
1202186,J/I,05/01/2013,D,$44 
1202187,S<T,01/11/2012,C,$20 
1202188,2Q5,15/12/2014,D,$37 
1202189,X;/,24/09/2013,C,$3 
1202190,YU-,21/05/2013,C,$47 
1202191,;</,09/02/2014,C,$6 
1202192,5RF,15/07/2013,D,$42 
1202193,RBH,17/03/2014,D,$44 
1202194,F<O,25/01/2012,C,$11 
1202195,WF;,13/03/2012,D,$25 
1202196,U/T,21/02/2012,C,$8 
1202197,D0V,03/09/2013,C,$14 
1202198,SN.,28/04/2012,D,$49 
1202199,H--,21/01/2014,C,$10 
1202200,8DI,26/04/2014,D,$45 
1202201,;FL,02/02/2013,C,$32 
1202202,C1E,11/07/2012,C,$40 
1202203,?5D,24/07/2012,C,$42 
1202204,:W<,04/07/2012,D,$37 
1202205,2RX,12/05/2013,C,$24 
1202206,QLV,15/06/2014,C,$11 
1202207,9AH,05/04/2014,D,$7 
1202208,2V-,19/12/2013,C,$13 
1202209,@4Z,26/04/2012,D,$31 
1202210,9>L,28/02/2012,C,$34 
1202211,8V8,28/01/2012,C,$33 
1202212,0.35,07/12/2014,C,$32 
1202213,YAN,13/06/2014,D,$45 
1202214,MO-,24/07/2014,D,$3 
1202215,HE6,18/03/2012,C,$35 
1202216,7O4,05/12/2013,D,$2 
1202217,V-4,04/01/2014,C,$37 
1202218,EAE,02/03/2014,C,$24 
1202219,SA3,09/04/2014,D,$31 
1202220,IZ5,02/11/2012,C,$26 
1202221,KZJ,16/06/2013,D,$7 
1202222,<5;,25/03/2014,C,$1 
1202223,6BJ,17/12/2012,C,$31 
1202224,N5N,14/08/2012,C,$7 
1202225,LT3,12/10/2012,D,$36 
1202226,@7Q,24/08/2013,C,$11 
1202227,APN,26/10/2014,C,$23 
1202228,J-V,15/12/2013,D,$1 
1202229,KGA,03/09/2014,C,$48 
1202230,LD7,23/08/2014,D,$25 
1202231,2@@,09/09/2014,C,$11 
1202232,01Y,15/01/2012,C,$21 
1202233,ZTV,14/10/2013,C,$8 
1202234,=->,04/01/2014,D,$33 
1202235,J2>,28/11/2014,D,$12 
1202236,K<:,22/05/2014,C,$43 
1202237,V2>,23/01/2013,D,$21 
1202238,T6I,08/06/2012,C,$19 
1202239,A2O,21/11/2014,C,$7 
1202240,SP0,02/04/2013,D,$1 
1202241,5;T,03/11/2012,C,$48 
1202242,FT6,28/12/2013,D,$38 
1202243,Q@L,24/07/2012,C,$43 
1202244,YU>,02/06/2013,C,$10 
1202245,IIV,01/01/2012,C,$32 
1202246,Y=/,03/01/2014,D,$23 
1202247,?NG,01/09/2013,C,$36 
1202248,IN/,04/08/2014,C,$40 
1202249,0R.,11/06/2012,D,$17 
1202250,O23,18/10/2014,C,$33 
1202251,DQ3,13/06/2012,D,$25 
1202252,=Z/,27/10/2013,C,$8 
1202253,V9Z,27/11/2012,C,$9 
1202254,QI4,22/03/2013,C,$45 
1202255,NYA,25/09/2012,D,$23 
1202256,J7A,08/09/2012,D,$9 
1202257,3D1,18/04/2012,C,$45 
1202258,:16,24/01/2012,D,$33 
1202259,5B9,18/10/2013,C,$12 
1202260,0J2,20/08/2013,C,$44 
1202261,TLK,16/09/2014,D,$13 
1202262,O1L,07/09/2014,C,$9 
1202263,Q05,25/07/2014,D,$1 
1202264,;6E,10/01/2014,C,$31 
1202265,AOK,20/07/2012,C,$41 
1202266,W9H,28/03/2013,C,$43 
1202267,-=9,12/12/2013,D,$5 
1202268,PQD,12/08/2014,C,$44 
1202269,ZTN,19/07/2013,C,$37 
1202270,FY7,13/09/2013,D,$49 
1202271,L/@,25/05/2013,C,$37 
1202272,P02,16/05/2013,D,$32 
1202273,@N0,04/01/2014,C,$44 
1202274,3Q<,24/04/2012,C,$44 
1202275,E;9,17/04/2014,C,$13 
1202276,S..,22/01/2013,D,$46 
1202277,T;K,24/10/2014,D,$18 
1202278,2HA,21/10/2014,C,$16 
1202279,;>T,02/05/2014,D,$4 
1202280,ZP<,24/02/2014,C,$33 
1202281,THD,09/09/2014,C,$23 
1202282,13T,13/08/2012,D,$7 
1202283,54U,22/11/2014,C,$28 
1202284,98>,07/05/2014,D,$13 
1202285,Z4P,02/10/2012,C,$37 
1202286,V5X,10/01/2013,C,$6 
1202287,/>T,08/07/2012,C,$32 
1202288,0:J,06/10/2014,D,$15 
1202289,KKA,22/10/2013,C,$45 
1202290,2AT,04/06/2013,C,$25 
1202291,W20,01/05/2012,D,$1 
1202292,3VC,26/11/2012,C,$17 
1202293,L/F,17/05/2013,D,$6 
1202294,COH,14/08/2014,C,$49 
1202295,U3P,17/05/2012,C,$37 
1202296,UUM,26/10/2012,C,$42 
1202297,1<2,10/09/2012,D,$33 
1202298,>8S,15/11/2012,D,$45 
1202299,7UW,05/08/2013,C,$1 
1202300,SKL,27/01/2013,D,$46 
1202301,391,11/04/2012,C,$41 
1202302,ALS,19/02/2012,C,$49 
1202303,QA:,18/09/2014,D,$11 
1202304,D6L,24/06/2012,C,$24 
1202305,EOJ,27/01/2013,D,$35 
1202306,0V-,04/03/2013,C,$32 
1202307,#NAME?,20/02/2013,C,$8 
1202308,=.>,08/02/2012,C,$9 
1202309,4V7,23/02/2014,D,$35 
1202310,GR7,18/09/2012,C,$13 
1202311,<1/,28/11/2013,C,$50 
1202312,K8C,22/04/2012,D,$5 
1202313,VAC,27/11/2014,C,$42 
1202314,V=R,19/06/2013,D,$1 
1202315,LN/,23/06/2012,C,$25 
1202316,2;K,01/09/2014,C,$12 
1202317,V@L,10/08/2014,C,$47 
1202318,FKD,15/04/2014,D,$9 
1202319,N@3,18/12/2014,D,$32 
1202320,O;S,24/09/2014,C,$8 
1202321,RB7,26/05/2012,D,$11 
1202322,/S;,21/03/2012,C,$38 
1202323,/<<,19/03/2013,C,$49 
1202324,VM-,03/03/2013,D,$43 
1202325,ID4,16/10/2014,C,$39 
1202326,UXM,11/05/2013,D,$11 
1202327,=A>,24/08/2014,C,$23 
1202328,4HP,12/02/2012,C,$3 
1202329,5WS,12/12/2012,C,$32 
1202330,YPX,10/09/2012,D,$20 
1202331,>-K,26/10/2014,C,$10 
1202332,CWK,20/11/2012,C,$21 
1202333,EQM,02/04/2014,D,$32 
1202334,W4/,11/06/2014,C,$7 
1202335,YGQ,17/01/2013,D,$3 
1202336,N7N,12/07/2013,C,$14 
1202337,LQX,10/12/2013,C,$46 
1202338,INU,05/02/2014,C,$17 
1202339,OU6,10/06/2014,D,$33 
1202340,3PS,15/06/2013,D,$23 
1202341,XJR,28/01/2013,C,$46 
1202342,.>D,21/07/2012,D,$27 
1202343,OVO,13/05/2012,C,$49 
1202344,M0F,22/08/2014,C,$47 
1202345,8QT,03/06/2014,D,$35 
1202346,8RM,26/08/2012,C,$37 
1202347,GZQ,20/08/2013,D,$37 
1202348,UYR,27/02/2014,C,$12 
1202349,HHT,15/12/2013,C,$46 
1202350,X6.,26/08/2014,C,$2 
1202351,>MX,06/03/2012,D,$25 
1202352,50=,04/11/2014,C,$43 
1202353,G1E,04/08/2014,C,$43 
1202354,OJQ,12/03/2012,D,$41 
1202355,O2H,22/10/2014,C,$15 
1202356,L-5,15/09/2013,D,$50 
1202357,<0T,18/12/2013,C,$20 
1202358,8F8,13/01/2012,C,$33 
1202359,BZ=,26/10/2013,C,$12 
1202360,K<L,26/08/2014,D,$18 
1202361,=?;,14/12/2013,D,$3 
1202362,<I@,26/11/2013,C,$25 
1202363,5-Z,15/12/2013,D,$29 
1202364,R;7,11/02/2013,C,$27 
1202365,L4I,19/06/2014,C,$2 
1202366,B8J,24/05/2012,D,$34 
1202367,USU,22/06/2012,C,$16 
1202368,<<D,19/02/2013,D,$42 
1202369,C>V,13/08/2014,C,$35 
1202370,0@;,03/08/2014,C,$1 
1202371,<TI,21/07/2012,C,$1 
1202372,VGS,28/01/2012,D,$6 
1202373,VJG,07/09/2014,C,$23 
1202374,9<6,19/11/2012,C,$32 
1202375,4->,08/01/2012,D,$10 
1202376,H-F,15/11/2014,C,$32 
1202377,T<P,25/03/2013,D,$10 
1202378,KJX,11/12/2013,C,$12 
1202379,RXL,27/03/2014,C,$41 
1202380,<=-,28/07/2013,C,$31 
1202381,YG1,23/02/2012,D,$27 
1202382,0L0,09/11/2014,D,$29 
1202383,Y.R,19/03/2012,C,$34 
1202384,8=L,21/03/2013,D,$48 
1202385,410,28/03/2014,C,$49 
1202386,OQC,25/06/2014,C,$9 
1202387,.UN,13/04/2014,D,$45 
1202388,PLY,12/11/2013,C,$40 
1202389,X3>,07/02/2012,D,$24 
1202390,M2U,18/08/2012,C,$40 
1202391,UV;,02/08/2013,C,$43 
1202392,:0?,14/04/2012,C,$7 
1202393,.FB,05/04/2013,D,$48 
1202394,RFW,27/02/2013,C,$16 
1202395,Z3U,07/03/2012,C,$42 
1202396,D1?,07/04/2013,D,$30 
1202397,?<K,01/10/2013,C,$38 
1202398,FWR,28/06/2012,D,$35 
1202399,:0?,01/04/2014,C,$43 
1202400,S;T,19/02/2013,C,$39 
1202401,J?K,28/06/2013,C,$40 
1202402,56W,03/10/2013,D,$23 
1202403,30:00:00,24/12/2014,D,$50 
1202404,;UJ,27/02/2013,C,$15 
1202405,4K2,14/06/2012,D,$3 
1202406,7V?,16/10/2013,C,$18 
1202407,@ZZ,17/07/2012,C,$4 
1202408,/WD,11/03/2014,D,$15 
1202409,2BL,09/03/2012,C,$35 
1202410,>NW,20/11/2013,D,$39 
1202411,KA9,21/01/2014,C,$1 
1202412,ZKL,27/12/2012,C,$20 
1202413,Y0:,22/03/2012,C,$41 
1202414,DPW,11/06/2013,D,$34 
1202415,8FI,26/02/2014,C,$15 
1202416,/LV,01/03/2012,C,$44 
1202417,-6,15/03/2013,D,$41 
1202418,3K0,03/06/2012,C,$29 
1202419,.YR,05/05/2012,D,$50 
1202420,REP,13/01/2013,C,$13 
1202421,B;/,09/11/2014,C,$1 
1202422,6BN,21/01/2014,C,$23 
1202423,TPR,26/03/2013,D,$9 
1202424,S;.,03/08/2012,D,$3 
1202425,MQ8,03/05/2013,C,$7 
1202426,NYR,09/05/2014,D,$18 
1202427,6V9,01/12/2013,C,$9 
1202428,PEU,15/01/2013,C,$12 
1202429,Q-M,11/05/2013,D,$26 
1202430,VVS,07/12/2014,C,$24 
1202431,163,09/01/2014,D,$1 
1202432,<?U,20/09/2012,C,$25 
1202433,6>V,20/12/2014,C,$4 
1202434,NY5,07/04/2014,C,$16 
1202435,OY0,18/11/2012,D,$23 
1202436,Y:Q,10/11/2014,C,$37 
1202437,QL2,06/01/2014,C,$37 
1202438,A5>,09/11/2013,D,$29 
1202439,Z5R,06/11/2014,C,$20 
1202440,KKQ,07/09/2013,D,$27 
1202441,BA6,02/08/2012,C,$16 
1202442,9KF,06/09/2014,C,$13 
1202443,@;T,26/07/2012,C,$27 
1202444,:RE,03/01/2014,D,$41 
1202445,OU;,19/03/2014,D,$16 
1202446,TYO,06/02/2013,C,$12 
1202447,?M/,10/12/2014,D,$44 
1202448,0;J,06/09/2013,C,$24 
1202449,A5F,23/03/2013,C,$27 
1202450,IR5,08/03/2014,D,$29 
1202451,P62,13/12/2013,C,$19 
1202452,GYF,10/05/2014,D,$32 
1202453,LU>,09/09/2013,C,$21 
1202454,2AR,23/02/2014,C,$23 
1202455,MK1,21/02/2014,C,$16 
1202456,J9/,09/06/2012,D,$33 
1202457,>1:,23/09/2014,C,$50 
1202458,NL.,03/12/2012,C,$30 
1202459,O4B,09/02/2012,D,$29 
1202460,C08,04/04/2014,C,$4 
1202461,I88,01/06/2012,D,$26 
1202462,XZ:,10/08/2013,C,$16 
1202463,R:N,25/11/2012,C,$7 
1202464,=<=,07/12/2013,C,$2 
1202465,RIG,06/10/2014,D,$39 
1202466,?RM,12/04/2013,D,$4 
1202467,Q04,02/05/2014,C,$47 
1202468,GSA,07/05/2014,D,$24 
1202469,7DX,24/10/2013,C,$4 
1202470,0ZI,17/08/2013,C,$39 
1202471,ILG,22/01/2014,D,$13 
1202472,U0<,25/03/2012,C,$1 
1202473,O<P,13/09/2012,D,$10 
1202474,VPN,19/12/2012,C,$11 
1202475,NQE,24/04/2012,C,$34 
1202476,>Z4,07/08/2012,C,$35 
1202477,EPI,07/12/2014,D,$6 
1202478,3>=,08/11/2014,C,$42 
1202479,3.W,23/04/2013,C,$44 
1202480,;UB,05/03/2012,D,$33 
1202481,8PP,10/08/2014,C,$6 
1202482,V<<,02/11/2014,D,$4 
1202483,PKT,09/09/2013,C,$5 
1202484,6;>,12/04/2013,C,$9 
1202485,R4L,14/05/2012,C,$3 
1202486,G=/,20/11/2012,D,$37 
1202487,02/Feb,21/05/2014,D,$46 
1202488,AI?,17/12/2014,C,$15 
1202489,GW:,11/06/2014,D,$2 
1202490,25N,16/07/2014,C,$14 
1202491,<NG,09/09/2013,C,$46 
1202492,.3V,22/12/2013,D,$18 
1202493,P><,21/09/2012,C,$14 
1202494,3.Y,13/07/2012,D,$10 
1202495,4K0,19/08/2014,C,$2 
1202496,9P-,06/12/2014,C,$32 
1202497,LV.,05/07/2013,C,$27 
1202498,JDD,01/01/2013,D,$9 
1202499,85,08/01/2014,C,$49 
1202500,<OS,21/01/2014,C,$12 
1202501,@F4,22/11/2013,D,$1 
1202502,D:<,04/08/2013,C,$9 
1202503,IJZ,16/10/2014,D,$37 
1202504,>3I,08/02/2013,C,$49 
1202505,2<R,14/05/2014,C,$42 
1202506,/YJ,09/05/2013,C,$40 
1202507,SO2,19/09/2013,D,$29 
1202508,R:O,18/12/2013,D,$19 
1202509,/WW,20/03/2014,C,$26 
1202510,N@I,03/04/2013,D,$37 
1202511,Y2H,08/12/2012,C,$9 
1202512,K-O,26/06/2013,C,$37 
1202513,:1.,21/08/2012,D,$36 
1202514,0.44,01/07/2014,C,$46 
1202515,X;J,22/02/2013,D,$2 
1202516,<Q@,03/05/2013,C,$37 
1202517,03/,19/05/2012,C,$37 
1202518,WX:,15/05/2014,C,$17 
1202519,2=5,15/08/2014,D,$10 
1202520,SB=,15/02/2012,C,$50 
1202521,;SD,26/05/2013,C,$8 
1202522,IVG,04/01/2014,D,$23 
1202523,9KI,25/02/2014,C,$36 
