Account_id,Name,Channel,Timestamp,Credit/Debit,Amount
1201802,Q=-,online,01/11/2012,C,$48
1201803,9I?,mobile,18/07/2014,C,$23
1201804,UE:,mobile,24/03/2013,C,$12
1201805,4IJ,online,11/10/2014,D,$15
1201806,XET,mobile,06/03/2012,C,$6
1201807,TJ0,branch,21/03/2014,C,$26
1201808,FK3,mobile,04/12/2013,D,$50
1201809,G1Y,mobile,26/10/2012,C,$8
1201810,53:,online,08/01/2014,D,$10
1201811,B57,mobile,07/05/2012,C,$31
1201812,EO?,branch,20/09/2013,C,$23
1201813,Y.8,mobile,25/07/2014,C,$47
1201814,1<4,mobile,04/04/2014,D,$27
1201815,GZN,mobile,26/06/2013,D,$30
1201816,P@P,online,10/05/2012,C,$40
1201817,RY;,online,28/05/2012,D,$39
1201818,GQA,online,17/01/2014,C,$2
1201819,1H>,online,17/05/2014,C,$34
1201820,-NN,mobile,02/09/2012,D,$6
1201821,CYB,mobile,12/11/2013,C,$31
1201822,EU0,online,03/01/2012,D,$41
1201823,BD:,mobile,22/08/2012,C,$6
1201824,>TE,branch,13/07/2014,C,$42
1201825,=D4,mobile,03/04/2013,C,$20
1201826,;BY,mobile,20/08/2014,D,$48
1201827,2A7,mobile,05/09/2012,C,$14
1201828,6H>,online,18/05/2013,C,$48
1201829,=9D,online,26/08/2014,D,$25
1201830,=4-,online,17/01/2013,C,$8
1201831,=F0,online,11/10/2014,D,$6
1201832,0U=,mobile,19/06/2012,C,$3
1201833,AUO,mobile,26/12/2014,C,$18
1201834,<7B,online,11/09/2013,C,$40
1201835,Y=W,mobile,28/04/2014,D,$42
1201836,T2N,branch,09/10/2014,D,$21
1201837,.M?,mobile,09/06/2013,C,$49
1201838,HBV,mobile,08/12/2013,D,$49
1201839,YW8,online,10/09/2012,C,$30
1201840,L:9,mobile,17/10/2014,C,$3
1201841,FAP,branch,15/09/2012,D,$26
1201842,?<9,mobile,21/04/2014,C,$9
1201843,.E>,mobile,17/07/2013,D,$20
1201844,YWS,mobile,14/06/2012,C,$42
1201845,3GT,online,05/01/2012,C,$13
1201846,3>2,online,16/05/2014,C,$11
1201847,4NH,online,22/06/2012,D,$25
1201848,I.6,online,24/07/2012,C,$50
1201849,A/K,mobile,09/12/2013,C,$22
1201850,KNG,mobile,24/02/2014,D,$45
1201851,Q8U,online,16/08/2014,C,$3
1201852,8/4,mobile,10/04/2012,D,$31
1201853,HDC,branch,28/08/2012,C,$1
1201854,5YX,mobile,12/10/2012,C,$16
1201855,KSI,mobile,07/02/2013,C,$25
1201856,7</,mobile,13/10/2013,D,$47
1201857,>0.,online,14/06/2012,D,$31
1201858,7:X,online,02/05/2013,C,$28
1201859,3MR,online,18/08/2014,D,$21
1201860,.;B,online,25/05/2014,C,$44
1201861,HV3,mobile,17/04/2013,C,$46
1201862,WRX,mobile,01/08/2012,D,$40
1201863,>G6,online,23/09/2014,C,$34
1201864,5J3,mobile,11/03/2012,D,$7
1201865,T8S,branch,07/01/2013,C,$41
1201866,FN0,mobile,28/04/2012,C,$42
1201867,@2S,mobile,15/01/2013,C,$14
1201868,A7L,online,16/04/2013,D,$47
1201869,O7M,mobile,22/10/2012,C,$31
1201870,3MW,branch,01/11/2014,C,$7
1201871,2LM,mobile,02/11/2012,D,$43
1201872,<WD,mobile,21/03/2014,C,$1
1201873,V:7,mobile,25/10/2014,D,$21
1201874,SN-,online,08/02/2014,C,$40
1201875,>IE,online,13/09/2014,C,$31
1201876,636,online,27/11/2012,C,$27
1201877,/M?,online,27/04/2012,D,$13
1201878,FUO,mobile,24/03/2014,D,$22
1201879,C.-,mobile,18/03/2014,C,$28
1201880,O0E,online,16/03/2013,D,$3
1201881,F/J,mobile,04/11/2012,C,$8
1201882,8YO,branch,28/02/2012,C,$43
1201883,F<9,mobile,01/09/2013,D,$38
1201884,7Z5,mobile,08/09/2014,C,$14
1201885,@6<,mobile,10/10/2013,D,$21
1201886,6EM,online,18/11/2014,C,$19
1201887,.VP,online,27/06/2013,C,$12
1201888,YU4,online,21/03/2012,C,$21
1201889,X5T,online,19/01/2013,D,$4
1201890,VNG,mobile,05/12/2013,C,$11
1201891,?BB,mobile,08/01/2012,C,$15
1201892,Z.Z,online,02/02/2012,D,$7
1201893,<-<,mobile,20/04/2013,C,$22
1201894,8J6,branch,04/06/2014,D,$5
1201895,;?R,mobile,04/02/2013,C,$33
1201896,3FK,mobile,23/01/2012,C,$9
1201897,6KV,online,04/07/2012,C,$31
1201898,N3V,mobile,23/03/2014,D,$19
1201899,EV-,branch,07/07/2014,D,$26
1201900,L/G,mobile,02/05/2012,C,$30
1201901,3NM,mobile,21/11/2013,D,$14
1201902,76-,mobile,25/08/2014,C,$30
1201903,-V3,online,01/03/2014,C,$17
1201904,KB?,online,08/03/2012,D,$46
1201905,2EM,online,18/10/2013,C,$26
1201906,LNC,online,15/06/2013,D,$26
1201907,M0F,mobile,01/04/2013,C,$24
1201908,FCD,mobile,18/03/2014,C,$46
1201909,@1>,online,10/05/2014,C,$3
1201910,DZD,mobile,23/04/2012,D,$36
1201911,JHT,branch,06/05/2014,C,$30
1201912,RGJ,mobile,19/03/2014,C,$46
1201913,P3R,mobile,21/01/2013,D,$27
1201914,4LG,mobile,06/01/2012,C,$45
1201915,DEP,online,26/09/2014,D,$36
1201916,8>K,online,11/09/2014,C,$41
1201917,N/E,online,17/12/2012,C,$7
1201918,>@;,online,01/04/2014,C,$32
1201919,VRB,mobile,08/05/2014,D,$32
1201920,7CH,mobile,25/02/2012,D,$13
1201921,L7I,online,16/08/2012,C,$11
1201922,K0=,mobile,25/12/2014,D,$38
1201923,3MQ,branch,21/01/2012,C,$2
1201924,01P,mobile,21/11/2012,C,$21
1201925,:3=,mobile,04/12/2012,D,$34
1201926,Q;K,online,14/03/2012,C,$21
1201927,@=Q,mobile,15/11/2012,D,$21
1201928,NSJ,branch,16/08/2013,C,$29
1201929,URG,mobile,15/03/2012,C,$32
1201930,R<@,mobile,06/10/2012,C,$2
1201931,B:P,mobile,12/12/2012,D,$15
1201932,HD8,online,17/06/2012,C,$6
1201933,RC4,online,14/02/2012,C,$42
1201934,W9I,online,20/09/2013,D,$46
1201935,4TO,online,09/08/2013,C,$18
1201936,AII,mobile,26/01/2013,D,$47
1201937,.S:,mobile,01/07/2012,C,$50
1201938,@<V,online,18/10/2014,C,$23
1201939,OY9,mobile,19/11/2014,C,$41
1201940,Z1G,branch,06/03/2013,D,$16
1201941,BMS,mobile,14/02/2013,D,$1
1201942,QXP,mobile,17/09/2014,C,$15
1201943,;2U,mobile,23/04/2014,D,$21
1201944,-YK,online,10/02/2013,C,$44
1201945,7H0,online,15/11/2013,C,$4
1201946,FZO,online,01/02/2012,D,$16
1201947,SLJ,online,25/07/2013,C,$2
1201948,6-H,mobile,03/04/2013,D,$20
1201949,N>0,mobile,08/06/2014,C,$38
1201950,68?,online,09/09/2014,C,$7
1201951,;IS,mobile,28/09/2013,C,$46
1201952,0;>,branch,17/09/2014,D,$45
1201953,QR3,mobile,06/08/2013,C,$43
1201954,4NZ,mobile,19/02/2012,C,$38
1201955,ZI>,online,17/09/2013,D,$21
1201956,HT?,mobile,25/01/2014,C,$27
1201957,<;8,branch,24/10/2014,D,$13
1201958,/?E,mobile,07/08/2012,C,$42
1201959,1I4,mobile,07/02/2014,C,$11
1201960,LC4,mobile,10/03/2014,C,$42
1201961,WPA,online,07/01/2012,D,$31
1201962,TY9,online,28/01/2012,D,$3
1201963,Y/A,online,24/11/2014,C,$39
1201964,LBV,online,01/05/2013,D,$21
1201965,Y<K,mobile,09/02/2014,C,$22
1201966,JTZ,mobile,07/11/2014,C,$12
1201967,4MX,online,04/05/2013,D,$27
1201968,I;E,mobile,19/11/2013,C,$48
1201969,UD1,branch,07/09/2012,D,$30
1201970,=9B,mobile,22/06/2013,C,$19
1201971,OM<,mobile,12/05/2014,C,$10
1201972,JVH,mobile,06/07/2014,C,$32
1201973,X1C,online,12/04/2012,D,$20
1201974,R>5,online,12/07/2014,C,$21
1201975,HRV,online,12/05/2014,C,$8
1201976,20P,online,17/12/2012,D,$14
1201977,J7=,mobile,03/06/2014,C,$46
1201978,IR0,mobile,17/08/2014,D,$7
1201979,DSY,online,10/07/2012,C,$19
1201980,<O;,mobile,15/06/2012,C,$16
1201981,J?=,branch,20/11/2014,C,$40
1201982,T6Z,mobile,18/04/2012,D,$40
1201983,1U@,mobile,05/09/2014,D,$31
1201984,.OG,online,05/04/2013,C,$19
1201985,-L@,mobile,02/04/2012,D,$34
1201986,ROT,branch,19/06/2012,C,$17
1201987,Z<;,mobile,17/10/2014,C,$28
1201988,BC5,mobile,28/08/2014,D,$5
1201989,?UD,mobile,11/10/2012,C,$31
1201990,<Z:,online,27/10/2014,D,$26
1201991,22;,online,13/01/2012,C,$3
1201992,1@>,online,10/06/2013,C,$30
1201993,>8@,online,09/10/2013,C,$3
1201994,15J,mobile,08/04/2014,D,$36
1201995,G6<,mobile,08/04/2014,C,$19
1201996,IGE,online,28/02/2012,C,$16
1201997,;</,mobile,16/03/2012,D,$17
1201998,<2D,branch,05/07/2013,C,$20
1201999,->C,mobile,10/12/2012,D,$16
1202000,2.V,mobile,20/04/2012,C,$46
1202001,OZA,mobile,05/09/2014,C,$25
1202002,XE7,online,26/07/2013,C,$10
1202003,RUM,online,21/09/2014,D,$27
1202004,RA9,online,27/10/2014,D,$25
1202005,XKC,online,09/12/2012,C,$20
1202006,9WH,mobile,24/08/2012,D,$50
1202007,C7U,mobile,01/06/2012,C,$45
1202008,QRK,online,25/07/2014,C,$23
1202009,T3B,mobile,23/04/2013,D,$44
1202010,UZV,branch,20/07/2013,C,$19
1202011,;1=,mobile,13/05/2012,D,$47
1202012,EBD,mobile,10/06/2012,C,$47
1202013,?MY,online,09/09/2012,C,$37
1202014,YJ1,mobile,25/02/2012,C,$2
1202015,TA.,branch,07/02/2012,D,$43
1202016,MDP,mobile,24/01/2013,C,$12
1202017,D9O,mobile,26/09/2012,C,$9
1202018,2J>,mobile,16/09/2014,D,$46
1202019,<38,online,06/05/2014,C,$10
1202020,8/1,online,14/04/2014,D,$29
1202021,5LS,online,24/03/2012,C,$19
1202022,RL8,online,16/04/2013,C,$22
1202023,.<L,mobile,28/03/2012,C,$36
1202024,06=,mobile,08/03/2013,D,$5
1202025,90X,online,20/04/2014,D,$22
1202026,MH4,mobile,08/09/2014,C,$43
1202027,H1U,branch,15/01/2014,D,$2
1202028,62:,mobile,01/10/2012,C,$45
1202029,2YZ,mobile,16/11/2012,C,$10
1202030,S8N,mobile,12/05/2012,D,$11
1202031,GI/,online,19/02/2013,C,$49
1202032,9-L,online,22/04/2012,D,$4
1202033,C0P,online,08/10/2014,C,$47
1202034,;Y/,online,09/07/2013,C,$36
1202035,3<7,mobile,22/10/2014,C,$39
1202036,GZ7,mobile,07/02/2013,D,$16
1202037,MON,online,05/01/2012,C,$43
1202038,/Y6,mobile,25/06/2012,C,$37
1202039,/E0,branch,20/12/2012,D,$5
1202040,?;K,mobile,08/01/2014,C,$38
1202041,I;2,mobile,21/02/2014,D,$19
1202042,WNM,online,10/09/2014,C,$14
1202043,J4M,mobile,06/05/2014,C,$27
1202044,88H,branch,11/06/2014,C,$23
1202045,>/:,mobile,22/04/2014,D,$38
1202046,A@S,mobile,12/04/2012,D,$6
1202047,KDY,mobile,05/09/2012,C,$12
1202048,G:=,online,12/11/2014,D,$21
1202049,:U-,online,08/11/2014,C,$19
1202050,CT:,online,06/03/2013,C,$34
1202051,RA0,online,03/12/2013,D,$45
1202052,?OV,mobile,26/03/2014,C,$44
1202053,4:=,mobile,26/09/2014,D,$32
1202054,Q2=,online,03/06/2014,C,$50
1202055,D;?,mobile,06/05/2013,C,$39
1202056,DL4,branch,10/02/2014,C,$48
1202057,B5>,mobile,27/11/2014,D,$36
1202058,.6O,mobile,22/07/2014,C,$18
1202059,>RZ,mobile,25/04/2013,C,$16
1202060,Y4?,online,01/11/2013,D,$2
1202061,-:P,online,26/07/2012,C,$11
1202062,0O@,online,01/02/2014,D,$13
1202063,TCK,online,08/11/2013,C,$19
1202064,RC/,mobile,03/10/2012,C,$24
1202065,/@T,mobile,09/04/2013,C,$9
1202066,PP8,online,27/08/2013,D,$19
1202067,-H3,mobile,27/12/2014,D,$41
1202068,IFF,branch,19/07/2012,C,$50
1202069,GFL,mobile,16/05/2012,D,$25
1202070,S8?,mobile,25/06/2012,C,$4
1202071,90K,online,08/01/2014,C,$29
1202072,6>C,mobile,24/11/2012,D,$3
1202073,@E1,branch,08/03/2014,C,$1
1202074,>-L,mobile,05/10/2012,D,$25
1202075,C:/,mobile,10/12/2014,C,$36
1202076,E5-,mobile,09/01/2012,C,$43
1202077,UIL,online,19/03/2012,C,$15
1202078,7>9,online,21/12/2012,D,$23
1202079,Z04,online,15/02/2013,C,$6
1202080,8IP,online,11/09/2013,C,$16
1202081,1BV,mobile,16/09/2013,D,$13
1202082,7KO,mobile,13/06/2013,C,$8
1202083,ZGJ,online,10/04/2012,D,$48
1202084,Z0X,mobile,28/02/2012,C,$34
1202085,=LC,branch,15/08/2014,C,$22
1202086,QE0,mobile,09/02/2014,C,$19
1202087,CV-,mobile,11/09/2013,D,$32
1202088,T.1,mobile,05/06/2012,D,$47
1202089,/NX,online,28/07/2014,C,$50
1202090,ANC,online,27/04/2012,D,$30
1202091,.5K,online,16/11/2012,C,$28
1202092,O>4,online,12/10/2013,C,$2
1202093,WQ@,mobile,27/01/2013,D,$5
1202094,GWQ,mobile,08/05/2012,C,$29
1202095,?J1,online,14/06/2013,D,$42
1202096,1E8,mobile,01/09/2013,C,$42
1202097,UOP,branch,05/04/2013,C,$29
1202098,03Y,mobile,08/08/2014,C,$46
1202099,2>;,mobile,01/07/2013,D,$21
1202100,-:8,online,15/11/2012,C,$12
1202101,FN5,mobile,21/11/2014,C,$3
1202102,F@L,branch,27/02/2012,D,$3
1202103,OJR,mobile,05/05/2014,C,$9
1202104,X>?,mobile,05/08/2013,D,$4
1202105,VY1,mobile,20/02/2013,C,$49
1202106,D-Q,online,19/10/2013,C,$38
1202107,GJU,online,27/01/2012,C,$12
1202108,7QD,online,12/04/2014,D,$29
1202109,T=0,online,17/02/2012,D,$9
1202110,BQC,mobile,10/11/2013,C,$9
1202111,25:,mobile,16/10/2013,D,$20
1202112,64Q,online,02/07/2013,C,$49
1202113,XGU,mobile,07/12/2012,C,$4
1202114,MZP,branch,22/05/2013,D,$13
1202115,RUQ,mobile,14/02/2012,C,$45
1202116,23?,mobile,02/08/2012,D,$41
1202117,4C4,mobile,22/06/2012,C,$36
1202118,X:1,online,14/02/2012,C,$49
1202119,58<,online,10/05/2012,C,$27
1202120,//M,online,23/12/2014,D,$28
1202121,NR7,online,19/09/2014,C,$1
1202122,CV<,mobile,05/02/2012,C,$17
1202123,7:K,mobile,16/02/2014,D,$10
1202124,O=>,online,03/07/2012,C,$9
1202125,1ET,mobile,24/09/2012,D,$15
1202126,2S-,branch,12/10/2012,C,$14
1202127,GON,mobile,01/04/2013,C,$16
1202128,NKV,mobile,03/12/2012,C,$20
1202129,7-8,online,01/12/2012,D,$20
1202130,.3J,mobile,23/09/2014,D,$17
1202131,?JY,branch,03/06/2012,C,$34
1202132,D.9,mobile,23/07/2013,D,$30
1202133,.0L,mobile,11/09/2013,C,$18
1202134,3L:,mobile,17/09/2014,C,$33
1202135,3=2,online,14/10/2012,D,$46
1202136,<6Q,online,25/12/2012,C,$12
1202137,;7A,online,05/12/2012,D,$31
1202138,BL3,online,21/06/2014,C,$35
1202139,5TK,mobile,24/03/2012,C,$35
1202140,Q;R,mobile,26/11/2013,C,$35
1202141,6Y/,online,09/10/2012,D,$10
1202142,0LG,mobile,11/02/2014,C,$40
1202143,2FR,branch,25/06/2014,C,$23
1202144,HK@,mobile,06/12/2013,D,$36
1202145,X8=,mobile,14/05/2014,C,$27
1202146,Y/5,mobile,27/09/2014,D,$48
1202147,@6=,online,18/10/2013,C,$1
1202148,Y<S,online,12/09/2013,C,$22
1202149,?/?,online,20/05/2014,C,$48
1202150,-4K,online,20/08/2012,D,$33
1202151,<C1,mobile,22/11/2012,D,$27
1202152,B38,mobile,08/09/2012,C,$48
1202153,ZRN,online,23/02/2012,D,$6
1202154,I9;,mobile,22/05/2013,C,$37
1202155,F@>,branch,01/01/2013,C,$31
1202156,IUA,mobile,15/10/2013,D,$38
1202157,KYZ,mobile,19/05/2012,C,$23
1202158,DED,online,12/05/2013,D,$11
1202159,:9M,mobile,09/04/2012,C,$38
1202160,?;L,branch,22/09/2012,C,$10
1202161,00R,mobile,27/06/2013,C,$30
1202162,U6R,mobile,26/01/2014,D,$32
1202163,KZA,mobile,15/06/2014,C,$17
1202164,6EC,online,09/09/2014,C,$35
1202165,574,online,14/01/2013,D,$41
1202166,;V7,online,22/03/2013,C,$32
1202167,.9B,online,16/11/2014,D,$20
1202168,UO?,mobile,11/09/2014,C,$2
1202169,G89,mobile,17/01/2012,C,$41
1202170,94Q,online,26/01/2014,C,$23
1202171,AN1,mobile,18/12/2012,D,$23
1202172,L7T,branch,02/10/2012,D,$12
1202173,MBC,mobile,01/12/2014,C,$43
1202174,EX5,mobile,09/12/2014,D,$12
1202175,HPN,mobile,10/12/2012,C,$4
1202176,:DM,online,14/04/2014,C,$36
1202177,9V3,online,07/09/2012,D,$35
1202178,<A5,online,11/01/2014,C,$30
1202179,D;M,online,24/11/2013,D,$31
1202180,?8>,mobile,25/12/2012,C,$19
1202181,N-5,mobile,09/12/2013,C,$5
1202182,8I<,online,16/10/2014,C,$38
1202183,?SG,mobile,14/02/2014,D,$22
1202184,1E;,branch,05/06/2013,C,$18
1202185,@5R,mobile,12/12/2012,C,$50
1202186,DGR,mobile,05/09/2014,D,$6
1202187,UUO,online,04/05/2012,C,$20
1202188,GO1,mobile,18/10/2012,D,$19
1202189,<:T,branch,05/07/2014,C,$19
1202190,-JU,mobile,13/11/2014,C,$6
1202191,L-?,mobile,15/02/2012,C,$27
1202192,7BX,mobile,13/07/2014,D,$30
1202193,;-=,online,23/11/2014,D,$11
1202194,;=C,online,23/01/2013,C,$35
1202195,/BJ,online,21/12/2014,D,$23
1202196,JO<,online,23/12/2013,C,$21
1202197,-8S,mobile,10/10/2012,C,$7
1202198,M05,mobile,06/07/2012,D,$9
1202199,Z8N,online,03/05/2012,C,$33
1202200,MM4,mobile,19/05/2012,D,$26
1202201,EU6,branch,27/11/2012,C,$42
1202202,5<A,mobile,21/11/2012,C,$4
1202203,F63,mobile,24/01/2014,C,$29
1202204,65;,mobile,19/08/2014,D,$10
1202205,JUH,online,08/02/2012,C,$1
1202206,;YM,online,21/04/2012,C,$31
1202207,Z7D,online,28/05/2012,D,$32
1202208,/7O,online,04/04/2014,C,$36
1202209,6IM,mobile,16/03/2012,D,$45
1202210,7<Z,mobile,23/05/2013,C,$20
1202211,6OY,online,26/05/2014,C,$45
1202212,?E.,mobile,17/05/2014,C,$3
1202213,887,branch,14/02/2014,D,$1
1202214,0D:,mobile,05/02/2014,D,$24
1202215,>FX,mobile,14/02/2014,C,$22
1202216,:XQ,online,15/04/2012,D,$31
1202217,R7F,mobile,18/09/2014,C,$5
1202218,/NL,branch,03/07/2014,C,$28
1202219,SJ6,mobile,20/05/2014,D,$38
1202220,Q5A,mobile,14/07/2013,C,$29
1202221,A4<,mobile,22/11/2012,D,$34
1202222,P:G,online,15/12/2013,C,$11
1202223,I>Q,online,23/08/2014,C,$24
1202224,@WE,online,27/10/2012,C,$20
1202225,<@P,online,11/10/2013,D,$5
1202226,4P5,mobile,18/05/2013,C,$26
1202227,:/K,mobile,20/08/2014,C,$6
1202228,-=T,online,07/04/2014,D,$7
1202229,0;H,mobile,08/06/2013,C,$25
1202230,E@V,branch,27/09/2013,D,$4
1202231,QK8,mobile,26/01/2012,C,$30
1202232,.I-,mobile,14/11/2013,C,$50
1202233,LPP,mobile,08/05/2014,C,$17
1202234,Q-4,online,18/03/2014,D,$29
1202235,SUQ,online,17/07/2012,D,$40
1202236,?XT,online,08/11/2013,C,$1
1202237,<6O,online,13/06/2013,D,$1
1202238,ZFV,mobile,14/11/2014,C,$24
1202239,3RR,mobile,08/01/2013,C,$21
1202240,9B<,online,07/12/2013,D,$6
1202241,=1Y,mobile,01/03/2012,C,$48
1202242,YW=,branch,10/01/2012,D,$3
1202243,?D>,mobile,17/03/2013,C,$42
1202244,R;C,mobile,18/07/2013,C,$15
1202245,GMN,online,27/04/2012,C,$1
1202246,<G0,mobile,26/10/2013,D,$50
1202247,4HT,branch,21/08/2012,C,$32
1202248,OIW,mobile,06/08/2013,C,$10
1202249,>RZ,mobile,07/03/2012,D,$7
1202250,OZI,mobile,16/09/2013,C,$10
1202251,.JW,online,14/08/2012,D,$23
1202252,Z@M,online,01/01/2014,C,$36
1202253,8DR,online,22/09/2014,C,$14
1202254,>80,online,03/09/2012,C,$31
1202255,=VN,mobile,24/05/2012,D,$16
1202256,.MW,mobile,11/07/2012,D,$27
1202257,ZA1,online,20/10/2013,C,$37
1202258,5PM,mobile,10/03/2013,D,$11
1202259,BMF,branch,02/12/2013,C,$35
1202260,M=9,mobile,12/05/2014,C,$7
1202261,O51,mobile,28/10/2014,D,$41
1202262,WI<,mobile,17/01/2012,C,$34
1202263,Q:B,online,09/02/2012,D,$20
1202264,746,online,18/06/2014,C,$48
1202265,Q>7,online,18/05/2013,C,$47
1202266,D-A,online,28/08/2013,C,$39
1202267,Z;L,mobile,10/10/2012,D,$2
1202268,APJ,mobile,16/04/2013,C,$25
1202269,U>0,online,22/03/2012,C,$34
1202270,>Z=,mobile,04/08/2013,D,$50
1202271,.AU,branch,08/12/2014,C,$37
1202272,;3O,mobile,01/05/2012,D,$3
1202273,GRJ,mobile,21/05/2013,C,$49
1202274,6C.,online,04/10/2014,C,$25
1202275,GO;,mobile,21/04/2012,C,$46
1202276,<;Q,branch,06/05/2014,D,$14
1202277,H.2,mobile,06/03/2012,D,$13
1202278,SZ6,mobile,24/04/2013,C,$38
1202279,UMS,mobile,19/05/2012,D,$37
1202280,RGZ,online,22/08/2014,C,$23
1202281,G87,online,03/10/2012,C,$21
1202282,WWC,online,25/10/2013,D,$48
1202283,TY<,online,27/12/2012,C,$41
1202284,JES,mobile,28/05/2014,D,$3
1202285,8Q2,mobile,12/07/2013,C,$31
1202286,AFK,online,09/04/2014,C,$28
1202287,2Z6,mobile,26/09/2013,C,$4
1202288,8PW,branch,07/05/2014,D,$10
1202289,E-N,mobile,27/10/2014,C,$11
1202290,1K;,mobile,26/05/2012,C,$2
1202291,TPA,mobile,13/07/2013,D,$46
1202292,A;B,online,04/05/2013,C,$47
1202293,FL7,online,06/03/2013,D,$48
1202294,WB3,online,08/09/2012,C,$18
1202295,8ZQ,online,21/02/2014,C,$31
1202296,P:=,mobile,06/12/2012,C,$1
1202297,YW8,mobile,20/10/2013,D,$10
1202298,7TD,online,04/04/2013,D,$29
1202299,M2A,mobile,08/11/2014,C,$43
1202300,ZI0,branch,14/03/2014,D,$30
1202301,C/9,mobile,06/05/2014,C,$32
1202302,7PD,mobile,05/02/2013,C,$8
1202303,?RQ,online,23/03/2012,D,$10
1202304,.LD,mobile,19/05/2013,C,$2
1202305,T58,branch,17/08/2013,D,$45
1202306,7;W,mobile,09/09/2012,C,$2
1202307,4C@,mobile,17/11/2013,C,$36
1202308,JTY,mobile,16/09/2014,C,$50
1202309,PF@,online,01/07/2012,D,$44
1202310,VI/,online,17/02/2013,C,$3
1202311,>;>,online,24/02/2013,C,$45
1202312,NGE,online,18/03/2013,D,$41
1202313,GZC,mobile,07/06/2013,C,$25
1202314,IOR,mobile,23/04/2012,D,$23
1202315,YE8,online,27/04/2013,C,$19
1202316,ZOT,mobile,16/09/2012,C,$20
1202317,ZM0,branch,08/07/2014,C,$24
1202318,OP@,mobile,23/05/2013,D,$15
1202319,QZP,mobile,04/05/2014,D,$26
1202320,91E,mobile,08/06/2013,C,$23
1202321,I<3,online,11/11/2013,D,$38
1202322,LV6,online,07/01/2013,C,$3
1202323,737,online,01/08/2013,C,$29
1202324,54/,online,08/07/2013,D,$41
1202325,LT5,mobile,23/01/2014,C,$48
1202326,WJR,mobile,15/05/2014,D,$26
1202327,XB4,online,18/06/2014,C,$30
1202328,SA>,mobile,17/07/2013,C,$46
1202329,E5X,branch,12/10/2014,C,$5
1202330,CO2,mobile,21/06/2014,D,$37
1202331,B4X,mobile,11/05/2013,C,$30
1202332,QOU,online,13/06/2013,C,$25
1202333,85X,mobile,28/11/2013,D,$36
1202334,=28,branch,18/03/2014,C,$36
1202335,ZSP,mobile,28/12/2013,D,$30
1202336,C.6,mobile,19/05/2012,C,$20
1202337,ACX,mobile,07/02/2014,C,$28
1202338,@?L,online,10/07/2012,C,$28
1202339,4?R,online,05/03/2014,D,$46
1202340,96B,online,24/11/2014,D,$18
1202341,;Z5,online,07/03/2013,C,$37
1202342,@5Y,mobile,04/06/2013,D,$8
1202343,8V8,mobile,09/02/2014,C,$29
1202344,Z;5,online,25/10/2014,C,$9
1202345,?CH,mobile,10/12/2013,D,$50
1202346,2L2,branch,03/08/2014,C,$5
1202347,:CM,mobile,06/02/2014,D,$23
1202348,K9S,mobile,07/03/2012,C,$47
1202349,W//,mobile,03/09/2012,C,$31
1202350,BZ/,online,14/07/2013,C,$19
1202351,XNA,online,18/01/2012,D,$2
1202352,DJX,online,16/08/2012,C,$4
1202353,4Z1,online,06/04/2012,C,$20
1202354,=MY,mobile,24/04/2012,D,$31
1202355,<7=,mobile,21/07/2013,C,$40
1202356,0>S,online,22/10/2012,D,$19
1202357,UAV,mobile,27/10/2012,C,$4
1202358,54V,branch,23/08/2014,C,$36
1202359,/.1,mobile,10/08/2012,C,$30
1202360,WBQ,mobile,06/12/2012,D,$44
1202361,>9I,online,14/06/2012,D,$1
1202362,ZN;,mobile,07/01/2013,C,$14
1202363,Z:7,branch,17/05/2014,D,$41
1202364,->K,mobile,02/12/2013,C,$14
1202365,OX3,mobile,01/09/2012,C,$3
1202366,B-Y,mobile,10/06/2013,D,$23
1202367,328,online,28/01/2013,C,$7
1202368,6<.,online,02/12/2013,D,$28
1202369,J-4,online,01/04/2012,C,$8
1202370,R7B,online,07/01/2012,C,$4
1202371,MS9,mobile,07/02/2013,C,$9
1202372,6-K,mobile,20/12/2012,D,$4
1202373,4S>,online,07/05/2013,C,$25
1202374,4QF,mobile,01/09/2014,C,$7
1202375,KYX,branch,21/04/2013,D,$14
1202376,WRS,mobile,25/10/2014,C,$45
1202377,-H/,mobile,17/03/2013,D,$46
1202378,B/>,mobile,24/02/2013,C,$3
1202379,<ZP,online,08/07/2014,C,$14
1202380,RPA,online,23/05/2014,C,$48
1202381,74W,online,24/09/2014,D,$35
1202382,Y>7,online,07/06/2013,D,$11
1202383,16P,mobile,16/08/2013,C,$44
1202384,IS8,mobile,28/07/2013,D,$25
1202385,-IU,online,15/01/2012,C,$9
1202386,AZH,mobile,20/06/2012,C,$12
1202387,.O2,branch,21/02/2013,D,$8
1202388,/V/,mobile,12/09/2014,C,$28
1202389,M/2,mobile,27/06/2012,D,$14
1202390,QAA,online,13/06/2012,C,$16
1202391,XH4,mobile,12/04/2012,C,$13
1202392,4YU,branch,04/10/2012,C,$37
1202393,Q6Z,mobile,13/07/2013,D,$31
1202394,VV:,mobile,27/03/2012,C,$15
1202395,ME.,mobile,28/12/2014,C,$9
1202396,RK-,online,07/03/2013,D,$35
1202397,L=U,online,26/11/2012,C,$45
1202398,Z-I,online,22/01/2012,D,$20
1202399,8NQ,online,16/02/2013,C,$24
1202400,;>C,mobile,01/10/2013,C,$14
1202401,9JO,mobile,05/05/2013,C,$15
1202402,@WA,online,17/07/2013,D,$30
1202403,B1F,mobile,16/01/2012,D,$29
